ID,X,Y,pH,EC,Na,K,MO,Kdisp,Silt,ECEC,BD,CEC,Ca,Mg,Sand,Clay,SQIw,SAVI,EVI,NDWI,NDVI,NDMI,NDII,GCI,clase,dpto,prov,dist,Culitvo_pr,Textura,TS,GM,ZV,CL,EG,MP,SSST,ECP,EMP,EPP,ESP,CM,CK,MK,CMK,DC,FC,NDC,GR,Pmon,Pan,Tmin,Tmax,Tavg,Slope,Hillshade,Orientatio,Elevation,TPI,TRI,TWI,Precipitat,Temperatur,site_id_internal_rk,Elevation,Slope,Orientation,Hillshade,TPI,TRI,TWI,NDVI,SAVI,NDWI,Precipitation,Temperature
601,612060,9422942,7.85,14.76,0.4,0.6,1.1,96.2,31.72,12,1.52,16.1,8,2,51.4,16.88,0.48,0.39,0.54,-0.3,0.47,0.3,0.17,0.99,Muy bajo,Piura,Morropon,Buenos Aires,Banano,Loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,66.67,16.67,5,3.33,4,13.33,3.33,16.67,48.4,415.32,-366.92,0,16.25,195,18.38,29.82,24.11,6.68,177,14.09,120,2.571,2.06,7.481,238.18,24.9,601,119.09367370605469,5.8440937995910645,106.60806274414063,178.9703369140625,1.687695026397705,2.185424327850342,7.736075401306152,0.4656807482242584,0.3872649371623993,-0.3048875033855438,238.18235778808594,24.899999618530273
602,609658,9424097,7.38,18.31,0.9,0.6,1.2,112.4,35.72,18,1.49,16.4,11.1,3.9,41.54,22.74,0.48,0.45,0.62,-0.26,0.53,0.4,0.27,1.39,Muy bajo,Piura,Morropon,Buenos Aires,Banano,Loam,Ferralsols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,61.67,21.67,3.33,5,2.85,18.5,6.5,25,67.23,607.02,-539.79,0,16,192,18.36,29.87,24.12,3.62,183,333.34,113,-1.531,1.357,8.068,238.92,24.9,602,114.19023895263672,2.282900810241699,121.36793518066406,181.3979034423828,-0.43193840980529785,1.150952935218811,8.772577285766602,0.5263076424598694,0.44564932584762573,-0.25551632046699524,238.91505432128906,24.899999618530273
603,612026,9421254,8.28,13.99,0.6,0.5,2.3,69.1,13.79,8.3,1.56,16.4,4.4,1.8,71.47,14.74,0.34,0.52,0.75,-0.27,0.6,0.35,0.22,1.19,Muy bajo,Piura,Morropon,Buenos Aires,Banano,Sandy loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Alkaline saline sodic soil,53.01,21.69,6.02,7.23,2.44,8.8,3.6,12.4,44.96,248.18,-203.22,0.745886,16.17,194,18.35,29.78,24.06,3.62,177,153.34,118,1.735,1.86,8.082,233.62,24.85,603,117.02962493896484,3.399279832839966,164.17266845703125,179.10235595703125,0.48282673954963684,1.632102370262146,8.229024887084961,0.5952180027961731,0.5241948962211609,-0.26755475997924805,233.61944580078125,24.851688385009766
604,612036,9421264,7.99,16.24,1,0.5,1.4,79.5,59.72,16.7,1.42,16.4,10.5,3.7,11.54,28.74,0.26,0.52,0.75,-0.27,0.6,0.35,0.22,1.19,Muy bajo,Piura,Morropon,Buenos Aires,Banano,Silty clay loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,62.87,22.16,2.99,5.99,2.84,21,7.4,28.4,64.29,574.7,-510.41,0.605106,16.17,194,18.35,29.78,24.06,3.63,174,116.47,118,0.735,1.306,8.088,233.62,24.85,604,117.02962493896484,3.399279832839966,164.17266845703125,179.10235595703125,0.48282673954963684,1.632102370262146,8.229024887084961,0.5952180027961731,0.5241948962211609,-0.26755475997924805,233.61944580078125,24.851688385009766
605,605925,9424236,7.38,23.45,0.4,0.4,2.4,43.6,29.86,13.6,1.47,15.8,8.8,3,39.4,30.74,0.68,0.41,0.58,-0.24,0.5,0.35,0.23,1.26,Bajo,Piura,Morropon,Buenos Aires,Frijol,Clay loam,Ferralsols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,64.71,22.06,2.94,2.94,2.93,22,7.5,29.5,41.9,478.12,-436.22,0,14.75,177,18.27,29.87,24.08,5.12,177,18.51,108,0.347,1.685,7.659,229.94,24.9,605,107.39160919189453,4.102781295776367,85.35337829589844,178.87582397460938,0.13032248616218567,1.5143870115280151,8.17451286315918,0.5005701184272766,0.41381633281707764,-0.23864859342575073,229.94187927246094,24.899999618530273
606,612273,9422795,7.04,6.85,0.4,0.5,2.4,81.8,47.74,15.1,1.49,16.4,9.5,3.2,37.4,14.86,0.64,0.35,0.51,-0.28,0.42,0.38,0.26,1.32,Bajo,Piura,Morropon,Buenos Aires,Banano,Loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,62.91,21.19,3.31,2.65,2.97,19,6.4,25.4,47.44,515.12,-467.68,0,16.25,195,18.38,29.82,24.11,4.86,180,180,115,-0.306,1.95,7.781,238.04,24.9,606,113.78691101074219,2.2902166843414307,134.61065673828125,179.71400451660156,-0.4235686957836151,1.448290228843689,8.907342910766602,0.41536596417427063,0.35447022318840027,-0.2816466689109802,238.03836059570313,24.899999618530273
607,612433,9421041,7.82,6.24,0.5,0.4,1.6,51.2,71.74,15,1.45,15.7,9.3,3.8,13.4,14.86,0.44,0.51,0.7,-0.27,0.57,0.37,0.25,1.3,Bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,62,25.33,2.67,3.33,2.45,23.25,9.5,32.75,46.26,522.4,-476.14,0,16.17,194,18.35,29.78,24.06,2.29,177,134.88,117,0.306,1.358,8.543,232.83,24.9,607,116.74343872070313,2.5176446437835693,161.14634704589844,181.1149444580078,-0.1466635763645172,1.300459861755371,8.760747909545898,0.5747742652893066,0.5055426955223083,-0.2672152519226074,232.83059692382813,24.899999618530273
608,611709,9429546,7.79,8.8,0.9,0.5,2.4,81.5,65.3,16.3,1.48,19.5,10.5,3.4,25.26,9.44,0.12,0.19,0.23,-0.3,0.21,0.12,0,0.74,Muy bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,B (i) B',Cenozoico,Intermediate igneous residual,Neutral saline soil,64.42,20.86,3.07,5.52,3.09,21,6.8,27.8,61.28,566.42,-505.14,0.323569,71.58,859,12.85,24.72,18.77,4.86,180,180,128,0.531,1.54,7.881,252.28,24.9,608,127.08786010742188,3.650876522064209,146.80397033691406,179.2174835205078,-0.33325958251953125,1.4124150276184082,8.258476257324219,0.211089625954628,0.19251273572444916,-0.29916465282440186,252.28408813476563,24.899999618530273
609,612094,9422561,7.69,9.32,0.4,0.4,1.3,40.8,54.58,14.35,1.53,16.8,8.8,3.5,41.4,4.02,0.36,0.25,0.36,-0.24,0.3,0.34,0.22,1.15,Muy bajo,Piura,Morropon,Buenos Aires,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,61.32,24.39,2.79,2.79,2.51,22,8.75,30.75,42.75,491.62,-448.87,0,16.25,195,18.38,29.82,24.11,5.84,174,146.2,113,-2.306,1.487,7.595,237.42,24.9,609,114.72687530517578,3.3964152336120605,159.70457458496094,179.34393310546875,-0.005510091781616211,1.3038079738616943,8.474028587341309,0.2989594638347626,0.2524259090423584,-0.24228611588478088,237.41552734375,24.899999618530273
610,612094,9422557,7.6,13.27,0.7,0.5,1.1,81,48.59,19.1,1.51,16.8,12.9,4,39.26,12.15,0.39,0.25,0.36,-0.24,0.3,0.2,0.1,0.68,Muy bajo,Piura,Morropon,Buenos Aires,Banano,Loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,67.54,20.94,2.62,3.66,3.23,25.8,8,33.8,59.7,690.26,-630.56,0,16.25,195,18.38,29.82,24.11,5.84,174,146.2,113,-2.306,1.487,7.595,237.42,24.9,610,114.72687530517578,3.3964152336120605,159.70457458496094,179.34393310546875,-0.005510091781616211,1.3038079738616943,8.474028587341309,0.2989594638347626,0.2524259090423584,-0.24228611588478088,237.41552734375,24.899999618530273
611,604785,9423998,7.4,12.32,0.5,0.7,1,169,45.86,14.6,1.46,16,9.6,2.8,29.18,24.96,0.67,0.43,0.61,-0.26,0.51,0.27,0.15,0.89,Bajo,Piura,Morropon,La Matanza,Banano,Loam,Lixisols,Alluvial terrace,Tropical desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,65.75,19.18,4.79,3.42,3.43,13.71,4,17.71,58.36,509.2,-450.84,0,14.83,178,18.25,29.89,24.05,6.7,192,256.02,105,0.796,1.457,7.358,224.17,24.82,611,104.18757629394531,4.631200313568115,147.5069580078125,180.09503173828125,0.04653619974851608,1.3617849349975586,7.906808853149414,0.5062256455421448,0.4304924011230469,-0.2556880712509155,224.16769409179688,24.819787979125977
612,602617,9426086,7.92,26.37,1,0.9,1.6,232.6,39.72,21.3,1.42,17.7,13.7,4.7,23.32,36.96,0.35,0.18,0.22,-0.32,0.23,0.12,0.03,0.6,Bajo,Piura,Morropon,La Matanza,Limon,Clay loam,Fluvisols,Alluvial terrace,Tropical desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,64.32,22.07,4.23,4.69,2.91,15.22,5.22,20.44,87.19,746.1,-658.91,0,14.75,177,18.27,29.84,24.04,1.63,183,270,100,-0.082,1.353,8.735,220.06,24.85,612,99.99415588378906,3.472925901412964,169.71115112304688,180.16151428222656,-0.40379658341407776,1.5952260494232178,8.08711051940918,0.22748549282550812,0.1762402057647705,-0.3204059302806854,220.061767578125,24.847393035888672
613,604529,9425455,7.4,12.17,0.7,1,2.4,268.8,47.86,22.3,1.4,15.5,14.3,4.8,13.18,38.96,0.66,0.29,0.39,-0.3,0.36,0.2,0.1,0.77,Alto,Piura,Morropon,La Matanza,Banano,Silty clay loam,Ferralsols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,64.13,21.52,4.48,3.14,2.98,14.3,4.8,19.1,84.96,775.36,-690.4,0,15,180,18.27,29.82,24.04,5.12,177,18.51,99,-1.939,1.812,7.597,225.94,24.9,613,100.23725891113281,4.876204013824463,187.04136657714844,181.40806579589844,-0.9748438000679016,1.8403254747390747,7.748449802398682,0.35649651288986206,0.28847748041152954,-0.2959599792957306,225.9407501220703,24.899999618530273
614,604027,9427134,6.83,21.29,0.6,0.7,1.7,167.9,57.72,13.4,1.44,18,7.5,3.1,17.18,25.1,0.72,0.22,0.29,-0.24,0.28,0.26,0.13,0.96,Bajo,Piura,Morropon,La Matanza,Limon,Silty loam,Ferralsols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,55.97,23.13,5.22,4.48,2.42,10.71,4.43,15.14,59.27,422.98,-363.71,0,15.17,182,18.3,29.81,24.06,4.88,189,270,102,0.571,0.948,7.65,226.15,24.9,614,102.00760650634766,3.051215887069702,171.40066528320313,180.9068603515625,0.5162281394004822,0.9217585325241089,8.448044776916504,0.2777678370475769,0.21995089948177338,-0.24310019612312317,226.15298461914063,24.899999618530273
615,604376,9425358,6.52,11.97,0.7,0.6,1.4,123.8,45.72,19.3,1.39,15.5,11.6,4.4,11.18,43.1,0.7,0.39,0.53,-0.27,0.47,0.29,0.16,0.96,Bajo,Piura,Morropon,La Matanza,Limon,Silty loam,Ferralsols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,60.1,22.8,3.11,3.63,2.64,19.33,7.33,26.67,63.58,642.66,-579.08,0,15,180,18.27,29.82,24.04,5.14,172,108.36,104,-0.286,1.863,7.624,225.18,24.9,615,104.6811294555664,4.41276216506958,142.4254150390625,176.97132873535156,0.622431218624115,1.728859543800354,7.895218372344971,0.4700586497783661,0.3861446678638458,-0.26583826541900635,225.18275451660156,24.899999618530273
616,601691,9425420,7.97,21.82,0.6,0.5,2.5,75.6,43.72,20.9,1.44,20.2,14.8,4,27.18,29.1,0.58,0.38,0.53,-0.27,0.47,0.25,0.13,0.95,Bajo,Piura,Morropon,La Matanza,Limon,Clay loam,Fluvisols,Alluvial terrace,Tropical desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,70.81,19.14,2.39,2.87,3.7,29.6,8,37.6,59.1,775.58,-716.48,0,14.42,173,18.2,29.93,24.06,3.25,174,90,99,0.673,1.504,8.024,214.47,24.8,616,99.09141540527344,3.26483154296875,76.202606201171875,176.5155487060547,0.38790032267570496,1.4175388813018799,8.19330883026123,0.47173112630844116,0.3773452937602997,-0.2655971348285675,214.4674072265625,24.799999237060547
617,603709,9423452,8.17,12.95,0.9,0.9,1.3,240.8,45.86,24,1.43,20.6,16,4.7,21.18,32.96,0.43,0.36,0.49,-0.29,0.44,0.25,0.13,0.91,Bajo,Piura,Morropon,La Matanza,Banano,Clay loam,Fluvisols,Alluvial terrace,Tropical desert scrub,E (d) A',Cenozoico,Fluvial deposit,Alkaline saline soil,66.67,19.58,3.75,3.75,3.4,17.78,5.22,23,86.99,849.42,-762.43,0,14.83,178,18.22,29.89,24.04,3.63,174,63.53,105,2.429,1.784,7.956,218.78,24.81,617,102.36354064941406,5.106715679168701,110.25376892089844,175.6113739013672,-0.029899032786488533,1.7619097232818604,7.889654636383057,0.4433883726596832,0.3626898229122162,-0.28624311089515686,218.7760467529297,24.805471420288086
618,603950,9425516,8.16,14.61,1,0.6,1.9,112,39.86,23.2,1.45,17.5,14.3,5.3,31.18,28.96,0.34,0.35,0.48,-0.27,0.42,0.27,0.16,0.91,Muy bajo,Piura,Morropon,La Matanza,Limon,Clay loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Alkaline saline soil,61.64,22.84,2.59,4.31,2.7,23.83,8.83,32.67,75.31,789,-713.69,0,14.75,177,18.26,29.82,24.04,7.25,174,26.66,103,-0.857,2.213,7.278,224.1,24.9,618,102.47758483886719,6.508005619049072,128.1153564453125,180.37628173828125,-1.2599979639053345,2.2290730476379395,7.475620269775391,0.4156306982040405,0.3479384779930115,-0.27016955614089966,224.09901428222656,24.899999618530273
619,603322,9427399,7.82,223.52,0.5,0.5,2.4,98.6,53.86,14.6,1.42,15.8,8.6,3.5,15.18,30.96,0.56,0.22,0.29,-0.27,0.27,0.36,0.23,1.19,Bajo,Piura,Morropon,La Matanza,Limon,Silty clay loam,Acrisols,Floodplain,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,58.9,23.97,3.42,3.42,2.46,17.2,7,24.2,49.55,482.9,-433.35,0,14.83,178,18.27,29.87,24.07,2.29,177,45.12,100,1.388,3.022,8.375,224.09,24.9,619,99.90987396240234,4.005510330200195,118.90164947509766,177.51820373535156,0.4669731557369232,2.111877918243408,7.989161968231201,0.27180764079093933,0.22289210557937622,-0.2726466953754425,224.0944061279297,24.899999618530273
620,604082,9423425,8.36,14.45,0.6,0.8,2,201,37.78,28,1.43,20.1,20.6,5,27.11,35.1,0.68,0.45,0.63,-0.23,0.52,0.38,0.25,1.32,Medio,Piura,Morropon,La Matanza,Banano,Clay loam,Fluvisols,Alluvial terrace,Tropical desert scrub,E (d) A',Cenozoico,Fluvial deposit,Alkaline saline soil,73.57,17.86,2.86,2.14,4.12,25.75,6.25,32,80.1,1063.88,-983.78,0,14.83,178,18.22,29.89,24.04,2.29,183,314.88,102,-0.612,0.853,8.416,220.18,24.8,620,102.33882904052734,2.2245564460754395,153.13026428222656,180.94961547851563,-0.24374966323375702,0.9670469164848328,9.022950172424316,0.522961437702179,0.4518823027610779,-0.2263173907995224,220.1745147705078,24.799999237060547
621,604068,9427276,7.1,24.37,0.3,0.8,2.3,231.5,59.93,14.1,1.43,18,8.7,3.3,14.97,25.1,0.75,0.34,0.45,-0.29,0.41,0.23,0.1,0.93,Medio,Piura,Morropon,La Matanza,MANGO,Silty loam,Ferralsols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,61.7,23.4,5.67,2.13,2.64,10.88,4.13,15,57.81,481.94,-424.13,0,15.17,182,18.3,29.81,24.06,1.62,180,108.36,101,-0.122,1.304,8.75,226.26,24.9,621,101.27875518798828,2.23592209815979,136.7541961669922,180.48526000976563,0.023234693333506584,1.1030617952346802,8.680078506469727,0.4128078818321228,0.3400360643863678,-0.29300567507743835,226.26104736328125,24.899999618530273
622,603765,9426594,7.94,17.8,0.8,0.7,2.5,188.8,53.78,17.5,1.41,18.3,11.4,4.1,12.9,33.32,0.4,0.32,0.42,-0.29,0.38,0.29,0.16,1.01,Bajo,Piura,Morropon,La Matanza,Banano,Silty clay loam,Fluvisols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,65.14,23.43,4,4.57,2.78,16.29,5.86,22.14,69.87,625.84,-555.97,0,15.08,181,18.28,29.77,24.04,9.85,177,9.5,105,2.367,2.716,6.958,224.53,24.9,622,104.8642807006836,6.853682041168213,151.5760040283203,176.9706268310547,1.94204580783844,2.5820071697235107,7.420024394989014,0.37965887784957886,0.31821390986442566,-0.2863832712173462,224.52972412109375,24.899999618530273
623,604464,9426270,7.45,13.74,0.8,1,1.5,422.3,53.71,19.4,1.42,17.3,12.9,3.9,14.97,31.32,0.56,0.45,0.64,-0.23,0.52,0.3,0.18,1.04,Bajo,Piura,Morropon,La Matanza,Banano,Silty clay loam,Ferralsols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,66.49,20.1,5.15,4.12,3.31,12.9,3.9,16.8,84.53,688.24,-603.71,0,15.33,184,18.3,29.78,24.04,3.63,174,116.47,101,1.49,1.327,7.926,226.48,24.9,623,99.88091278076172,3.963083505630493,142.7778778076172,179.62892150878906,0.12103524804115295,1.4261200428009033,7.950752258300781,0.522396981716156,0.44800856709480286,-0.23453237116336823,226.4802703857422,24.899999618530273
624,604587,9425231,7.73,14.68,0.4,1.3,1.1,526.2,45.71,21.5,1.39,16,14.5,4.3,10.97,43.32,0.69,0.35,0.47,-0.33,0.42,0.34,0.21,1.21,Bajo,Piura,Morropon,La Matanza,Limon,Silty clay loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,67.44,20,6.05,1.86,3.37,11.15,3.31,14.46,90.31,770.62,-680.31,0,15,180,18.27,29.82,24.04,1.62,180,180,103,0.02,1.059,8.768,225.73,24.9,624,103.13114929199219,2.544572353363037,90.69367218017578,179.8189697265625,0.31776073575019836,1.2286540269851685,8.593371391296387,0.418887734413147,0.3499268889427185,-0.32694631814956665,225.72463989257813,24.899999618530273
625,604300,9425619,8.24,19.99,0.9,0.4,1,162.8,43.57,24.5,1.39,17.1,16.6,5.6,10.97,45.46,0.44,0.17,0.21,-0.27,0.2,0.28,0.16,0.95,Bajo,Piura,Morropon,La Matanza,Banano,Silty clay loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Alkaline saline soil,67.76,22.86,1.63,3.67,2.96,41.5,14,55.5,66.62,900.22,-833.6,0,14.75,177,18.26,29.82,24.04,5.14,172,71.64,102,-0.082,1.383,7.605,225.51,24.9,625,101.49137878417969,3.057770013809204,153.02842712402344,179.6857452392578,-0.4574197232723236,1.1576423645019531,8.232939720153809,0.20022836327552795,0.16542384028434753,-0.27077749371528625,225.50694274902344,24.899999618530273
626,606350,9422805,8.16,7.05,0.6,0.4,2.1,164.2,45.57,26.8,1.44,16.3,20.8,4,24.97,29.46,0.68,0.52,0.74,-0.25,0.59,0.45,0.32,1.64,Bajo,Piura,Morropon,La Matanza,Banano,Clay loam,Acrisols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Alkaline saline soil,77.61,14.93,1.49,2.24,5.2,52,10,62,60.6,1045.48,-984.88,0,15.17,182,18.27,29.91,24.09,3.62,183,333.34,107,0.245,1.492,7.998,228.99,24.9,626,106.23794555664063,3.6474459171295166,180.34727478027344,179.6656494140625,-1.019799828529358,1.7298556566238403,8.094720840454102,0.5936784744262695,0.5192211270332336,-0.24693286418914795,228.9851837158203,24.899999618530273
627,605844,9423857,7.98,11.17,0.5,0.4,2.5,173.3,51.78,22.1,1.42,16.9,16.1,4.1,16.75,31.46,0.66,0.42,0.59,-0.23,0.5,0.37,0.24,1.32,Medio,Piura,Morropon,La Matanza,Banano,Silty clay loam,Ferralsols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,72.85,18.55,1.81,2.26,3.93,40.25,10.25,50.5,53.57,836.5,-782.93,0,14.67,176,18.27,29.89,24.07,3.62,177,153.34,106,-0.592,1.141,7.996,228.64,24.9,627,105.98490905761719,3.1785783767700195,161.24459838867188,179.76043701171875,-0.6202434301376343,1.1150962114334106,8.327910423278809,0.49942630529403687,0.4244571626186371,-0.2266412079334259,228.6427459716797,24.899999618530273
628,604683,9424890,8.33,16.03,0.4,1.7,1.8,551.7,41.72,25.9,1.47,15.9,17.5,4.8,32.75,25.53,0.68,0.41,0.56,-0.26,0.49,0.34,0.21,1.11,Bajo,Piura,Morropon,La Matanza,Banano,Loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Alkaline saline soil,67.57,18.53,6.56,1.54,3.65,10.29,2.82,13.12,112.16,919.52,-807.36,0,14.67,176,18.27,29.86,24.04,3.62,183,333.34,102,-0.204,1.245,7.955,225.62,24.9,628,101.98233032226563,3.3429059982299805,185.17941284179688,181.7286376953125,-0.027088196948170662,1.1483088731765747,8.126133918762207,0.48823434114456177,0.4067751467227936,-0.26212045550346375,225.61737060546875,24.899999618530273
629,600737,9435376,8.11,61.77,0.6,0.5,2.1,117.5,49.58,15.7,1.46,18.1,10.9,2.7,26.75,23.67,0.48,0.37,0.5,-0.31,0.45,0.24,0.11,0.85,Bajo,Piura,Morropon,Chulucanas,Limon,Loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Alkaline saline soil,69.43,17.2,3.18,3.82,4.04,21.8,5.4,27.2,52.99,564.98,-511.99,0,14.83,178,18.31,29.9,24.1,3.62,183,333.34,109,2.204,1.428,7.998,223.19,24.88,629,107.61869812011719,3.6486570835113525,183.68798828125,181.13938903808594,0.8233501315116882,1.4092313051223755,8.251849174499512,0.4508580267429352,0.3713648021221161,-0.3119354248046875,223.1932830810547,24.875988006591797
630,600678,9435345,8.55,13.43,1.4,1.5,2.2,495.9,31.5,21.25,1.48,18.1,13.8,3.3,40.82,27.67,0.33,0.37,0.49,-0.33,0.45,0.24,0.11,0.89,Muy bajo,Piura,Morropon,Chulucanas,Limon,Clay loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Alkaline saline sodic soil,64.94,15.53,7.06,6.59,4.18,9.2,2.2,11.4,121.91,714.12,-592.21,1.286062,14.67,176,18.31,29.88,24.09,3.25,186,270,106,-0.449,1.386,8.103,222.7,24.87,630,106.0500259399414,3.2215576171875,217.53611755371094,183.1563720703125,0.12555095553398132,1.4612332582473755,8.252036094665527,0.44636908173561096,0.36532169580459595,-0.3281838595867157,222.6988067626953,24.869873046875
631,598333,9438657,7.83,10.6,0.2,0.5,1.8,80.8,9.07,10,1.58,18.8,7.1,1.2,77.04,13.89,0.41,0.38,0.52,-0.28,0.48,0.32,0.18,1.03,Muy bajo,Piura,Morropon,Chulucanas,MANGO,Sandy loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,71,12,5,2,5.92,14.2,2.4,16.6,36.64,352.76,-316.12,0,14.5,174,18.27,29.82,24.05,10.27,163,108.37,122,-1.408,2.108,7.098,221.87,24.79,631,122.36023712158203,4.911734104156494,125.56590270996094,174.8790283203125,-0.6512368321418762,2.0902457237243652,8.044594764709473,0.47776511311531067,0.3817812204360962,-0.28343355655670166,221.87437438964844,24.785991668701172
632,598391,9438751,8,7.89,0.2,0.4,2.4,42.1,17.14,14.4,1.55,19,11.5,1.3,66.97,15.89,0.45,0.35,0.47,-0.23,0.45,0.32,0.21,1.06,Muy bajo,Piura,Morropon,Chulucanas,MANGO,Sandy loam,Ferralsols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Alkaline saline soil,79.86,9.03,2.78,1.39,8.85,28.75,3.25,32,36.71,553.36,-516.65,0,14.5,174,18.27,29.82,24.05,5.85,172,123.59,122,-1.571,2.241,7.662,221.88,24.78,632,124.52543640136719,5.365525245666504,163.0531005859375,176.07443237304688,0.9590309262275696,2.237708568572998,7.890541076660156,0.4463546872138977,0.34882885217666626,-0.2264574021100998,221.88270568847656,24.775440216064453
633,598450,9438184,7.98,223.92,0.3,0.5,1.2,96,27.58,17.9,1.53,18.6,12.9,2.2,54.54,17.89,0.54,0.35,0.47,-0.24,0.45,0.32,0.19,0.96,Muy bajo,Piura,Morropon,Chulucanas,MANGO,Sandy loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,72.07,12.29,2.79,1.68,5.86,25.8,4.4,30.2,46.64,640.94,-594.3,0,14.5,174,18.27,29.82,24.05,6.7,169,76.02,118,-0.388,1.688,7.485,221.4,24.79,633,118.8743667602539,3.877762794494629,110.9020767211914,178.7134552001953,0.7207761406898499,1.5478426218032837,8.420199394226074,0.4498869776725769,0.3474970757961273,-0.239721417427063,221.39776611328125,24.793502807617188
634,598414,9438262,7.99,3.99,0.3,0.6,2.5,124.4,31.29,18.7,1.51,18.2,14.2,2.1,50.61,18.1,0.57,0.38,0.53,-0.3,0.47,0.27,0.15,1,Bajo,Piura,Morropon,Chulucanas,MANGO,Loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,75.94,11.23,3.21,1.6,6.76,23.67,3.5,27.17,52.27,696.84,-644.57,0,14.5,174,18.27,29.82,24.05,3.63,174,63.53,119,0.408,2.069,8.1,221.56,24.8,634,117.9891128540039,4.504342555999756,96.871002197265625,174.33045959472656,-0.1948566883802414,1.8652681112289429,8.0287933349609375,0.46923720836639404,0.3829001486301422,-0.30309033393859863,221.56153869628906,24.79528045654297
